Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,3,3,1,-,1,2,1,-,1,-,-,4,-,3,2,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,28,96.60%,11.6,17.6,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,203,196,140,139,119,145,144,103,105,69,83,59,67,95,73,75,80,46,63,38,26,36,31,23,28,25,25,20,23,29,17,9,23,30,29,19,17,19,21,23,12,31,23,13,8,17,22,19,9,17,20,19,18,12,11,10,8,4,3,5,5,2,6,2,6,-,5,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,824","1,941",68.70%,10.6,44.5,99,-,7
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,84,74,108,95,59,94,67,53,59,60,59,50,54,65,51,41,30,29,30,31,40,25,14,23,23,27,16,28,31,33,16,5,27,20,22,29,10,29,17,19,24,25,21,16,26,23,24,21,24,24,17,19,14,16,3,10,1,-,-,4,1,2,2,-,3,4,3,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,976","1,132",57.30%,14.1,47.6,65,-,9
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,92,57,54,55,50,53,30,54,48,39,36,46,28,47,39,31,41,19,41,26,34,36,15,21,11,29,28,18,15,21,17,15,15,14,29,17,15,17,14,17,18,17,20,15,18,20,10,8,8,9,11,-,1,2,6,3,7,1,4,-,-,2,-,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,469",819,55.80%,15.2,43.8,31,-,1
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,36,32,47,55,41,36,37,38,33,22,29,27,19,24,24,21,20,19,21,12,13,3,5,4,4,2,3,4,3,2,-,-,-,1,2,2,-,1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,646,560,86.70%,8,20.1,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,25,15,51,25,9,9,3,1,4,11,6,3,5,6,8,8,3,5,2,2,1,2,1,3,9,8,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,228,197,86.40%,3.9,24.2,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,251,147,155,138,149,168,151,127,132,106,111,113,79,106,128,88,101,55,70,87,70,69,67,45,70,51,85,57,49,43,25,20,36,34,54,32,48,44,25,49,41,24,33,38,30,32,33,50,34,38,37,43,39,36,40,46,25,30,25,28,15,36,33,25,16,20,25,22,10,11,14,5,7,5,4,2,3,4,2,-,2,1,-,-,-,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,"4,403","2,305",52.40%,16.5,56.9,535,9,141
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,161,140,144,143,120,152,147,116,122,113,104,110,87,126,123,106,89,55,86,73,85,60,71,69,67,43,60,67,51,60,34,23,55,34,53,46,41,33,37,42,39,36,33,42,33,36,25,42,21,20,31,29,26,26,23,36,26,14,14,22,14,16,11,9,3,5,4,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,986","2,158",54.10%,15.8,49.6,251,-,11
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,98,97,128,138,113,108,89,82,72,45,85,65,45,42,45,29,41,32,17,27,16,22,7,14,9,10,14,5,14,7,7,4,10,6,7,9,3,6,2,5,6,6,5,1,8,4,2,1,2,2,2,3,-,2,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,623","1,354",83.40%,7.5,27.6,6,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,263,198,184,187,158,173,153,143,156,113,166,177,104,187,149,138,121,86,81,166,142,112,74,99,103,78,92,85,86,50,46,64,123,102,90,84,97,82,54,71,63,58,50,65,52,38,41,43,24,23,48,39,38,22,19,27,12,14,14,11,11,5,9,15,5,9,7,10,4,5,5,6,2,4,3,1,1,3,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,648","2,856",50.60%,17.6,46.8,267,5,65
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,53,34,30,35,18,17,17,9,9,13,14,19,5,17,15,20,23,11,12,19,11,20,10,22,10,16,6,11,12,11,2,8,-,3,3,2,2,1,-,2,1,1,-,2,-,1,-,-,-,1,3,-,-,1,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,558,359,64.30%,13.4,29.5,7,-,3
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_999,Total,"1,950","1,516","1,505","1,537","1,293","1,413","1,291","1,215","1,231",946,"1,110","1,103",835,"1,089","1,071",950,923,587,705,763,699,617,494,548,506,474,479,457,461,409,243,224,455,387,407,383,347,350,288,334,301,303,284,255,250,254,218,245,190,203,219,214,197,174,149,187,118,89,86,93,68,77,82,81,48,53,59,52,23,32,31,24,23,22,12,12,13,14,9,2,4,6,-,-,-,2,1,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,"36,377","21,565",59.30%,14.1,47,"1,846",27,397
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,29,38,51,51,25,38,34,31,32,30,31,45,24,23,20,27,17,17,29,12,27,23,22,15,15,23,11,15,11,24,5,7,14,13,17,6,7,13,14,7,15,12,15,13,10,7,9,7,8,9,11,7,3,1,5,2,4,3,1,-,2,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,040",563,54.10%,15.7,44.9,24,1,2
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,135,102,115,81,97,60,59,62,66,62,52,61,58,56,37,57,43,37,43,33,47,47,41,37,31,41,28,25,28,12,7,13,20,15,15,23,14,11,13,7,10,8,15,5,7,12,7,10,4,2,5,6,3,2,3,3,6,6,7,3,2,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,923","1,240",64.50%,12.2,37.8,41,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,135,97,120,108,117,93,77,77,91,69,91,76,64,84,64,48,54,32,81,55,67,56,40,26,53,50,44,38,49,40,19,11,30,28,39,41,26,25,24,31,32,27,29,26,20,12,23,25,12,18,14,16,18,8,11,14,9,8,6,7,7,4,4,-,1,1,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,725","1,497",54.90%,15,45.3,101,-,4
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,122,95,99,105,154,132,112,110,99,97,119,118,85,100,72,56,54,43,50,66,35,46,50,38,39,33,29,25,21,15,12,10,16,23,21,24,17,26,19,10,23,23,12,12,11,11,15,12,5,19,7,8,10,9,6,12,3,4,4,1,5,-,1,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,613","1,772",67.80%,11.5,40.3,58,-,2
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,194,153,149,111,121,95,129,100,133,83,92,100,73,82,90,35,54,54,82,69,66,60,57,78,64,49,61,60,45,47,27,17,39,57,48,37,47,33,35,24,18,36,35,20,24,42,29,15,12,19,14,22,8,7,6,6,6,11,11,7,4,3,8,3,7,3,1,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,330","1,848",55.50%,14.6,44.2,94,1,7
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,105,49,54,64,48,40,69,43,69,31,64,51,40,32,80,49,48,29,55,42,49,48,58,43,52,48,61,49,38,40,22,40,35,39,43,44,36,31,40,33,34,24,45,26,25,28,22,17,18,25,23,22,16,14,15,12,11,10,10,7,5,7,5,7,4,4,5,2,6,8,4,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,378",965,40.60%,22.5,50.6,158,-,35
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,8,11,6,8,1,3,8,4,3,2,5,2,3,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,65,94.20%,5.2,12.8,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,33,31,34,15,30,19,22,13,20,18,23,13,15,11,19,18,16,6,15,15,13,17,10,5,8,11,7,13,11,7,4,4,7,8,9,8,8,4,5,9,7,4,4,8,6,2,1,2,4,2,5,3,3,1,4,2,5,4,2,4,-,2,4,2,2,1,1,-,3,2,1,2,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,650,356,54.80%,15.5,50.8,48,-,13
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.00%,-,-,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,135,93,94,117,115,118,94,110,73,79,102,81,84,84,80,70,69,59,63,54,51,37,59,53,60,55,65,61,45,37,23,17,56,34,41,48,45,35,24,35,23,38,25,31,24,23,23,16,15,11,16,11,23,20,15,5,6,2,3,4,2,1,1,1,3,1,1,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,002","1,657",55.20%,15.6,43.7,91,-,5
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,164,94,143,137,137,164,143,121,115,106,87,105,83,106,103,87,95,56,94,87,126,65,93,60,76,79,66,89,65,57,35,34,78,76,68,65,59,72,65,51,54,42,36,48,44,29,33,22,18,26,16,24,10,11,5,8,11,11,6,7,6,9,6,4,5,5,6,7,2,5,3,5,2,9,2,2,2,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,151","2,046",49.30%,18.3,44.7,153,2,54
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,242,165,117,107,99,79,92,70,60,53,65,44,35,41,21,9,10,7,5,7,4,1,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,338","1,316",98.40%,4.4,13.1,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,36,34,37,33,47,28,26,26,18,18,21,22,21,19,15,19,6,4,5,5,5,8,1,2,3,2,1,3,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,468,430,91.90%,6.7,18.1,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,33,22,22,25,28,31,33,34,34,26,26,27,23,28,30,25,12,16,30,23,27,15,17,16,18,19,20,18,23,8,7,11,14,12,19,10,6,7,3,-,7,3,3,2,1,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,817,475,58.10%,14.6,33.9,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,7,1,3,2,7,4,1,2,1,-,2,3,2,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,35,94.60%,4.8,12.5,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,135,126,113,95,81,77,80,86,59,58,76,65,56,67,51,48,48,55,53,39,74,77,74,71,67,69,65,52,59,44,27,21,49,39,37,40,49,50,54,39,51,57,44,42,47,39,56,40,39,69,52,47,46,46,55,53,41,34,21,39,41,28,30,25,19,24,30,18,12,23,23,17,14,6,3,3,4,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,766","1,376",36.50%,25.8,60.5,658,2,180
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,175,163,159,104,136,135,151,122,123,82,101,96,51,83,50,73,57,50,62,46,60,46,54,40,30,44,46,39,30,36,10,12,36,31,21,20,30,26,25,31,35,31,37,34,22,26,23,27,31,26,29,27,26,20,13,20,8,8,2,5,4,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,143","1,911",60.80%,12.5,46.9,109,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,48,29,36,25,32,36,27,22,38,38,43,40,26,46,30,40,30,21,35,39,43,34,34,17,27,11,20,5,12,15,10,6,10,2,12,8,11,11,4,6,17,7,11,13,5,3,3,2,3,1,2,2,1,1,2,2,3,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,059",607,57.30%,15.3,39.2,11,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,148,97,100,105,92,78,69,62,67,40,48,35,22,31,28,21,30,14,28,21,18,11,6,12,14,12,6,9,14,11,4,15,20,16,23,29,32,22,8,7,6,7,8,11,4,4,6,2,1,4,1,4,1,2,1,1,-,2,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,493","1,087",72.80%,7.9,36.5,10,-,1
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_999,Total,"1,884","1,401","1,452","1,293","1,367","1,230","1,226","1,095","1,101",892,"1,048",984,765,893,790,683,643,500,732,615,712,591,617,514,557,547,532,501,451,395,212,218,424,394,413,403,387,366,333,290,332,320,319,291,250,238,251,197,170,233,195,200,168,142,141,140,113,103,73,86,79,56,63,46,43,40,45,27,24,42,33,28,19,16,6,6,7,4,3,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"34,003","19,247",56.60%,14.5,46.3,"1,556",6,303
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,-,5,8,6,7,4,4,4,4,4,1,5,1,1,4,4,2,2,2,4,2,5,-,5,5,2,2,4,2,4,-,2,2,1,2,-,1,4,6,1,-,-,-,2,-,-,3,4,-,-,-,1,-,-,-,-,1,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138,66,47.80%,19.3,47,6,-,1
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,60,80,72,79,72,47,47,60,47,32,39,51,43,52,66,52,32,31,33,29,34,35,37,35,39,25,38,28,29,28,14,12,23,17,23,23,24,22,16,20,17,17,27,14,26,24,9,20,13,16,16,16,17,15,9,15,14,11,5,11,9,4,2,2,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,880",962,51.20%,17.3,50,119,-,3
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,207,192,163,177,125,139,219,135,113,123,143,117,107,140,112,110,72,65,69,85,66,70,102,53,40,61,45,41,55,43,33,28,35,32,25,25,20,26,40,27,21,26,25,17,27,14,14,13,6,10,11,13,7,5,5,2,8,3,2,3,3,2,2,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,725","2,459",66.00%,12.1,38.4,48,-,3
