Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_101,Urology Service,168,131,100,101,50,99,73,74,60,64,61,66,48,43,56,48,46,28,44,33,52,29,29,45,38,32,44,55,46,51,35,29,34,23,35,22,39,32,30,21,24,21,10,20,21,12,30,21,12,15,25,10,4,15,19,10,13,11,13,7,15,10,10,11,12,8,14,5,8,5,1,5,4,2,8,2,3,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,554","1,316",51.50%,16.8,53.7,219,1,69
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,236,248,202,218,117,213,204,191,186,163,160,165,140,147,151,144,112,43,92,127,110,110,114,86,98,93,71,81,87,64,64,68,61,58,51,34,50,53,44,41,47,39,32,32,23,30,34,32,23,33,28,24,18,22,11,7,10,19,14,6,10,6,5,10,5,5,4,1,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,231","3,040",58.10%,14.2,42.9,157,-,14
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,219,221,177,150,81,156,145,171,139,125,133,144,111,123,135,105,97,55,82,91,87,65,90,84,69,64,56,60,57,41,30,30,33,28,37,17,20,33,33,27,24,27,28,20,31,28,32,33,20,28,18,15,17,13,16,21,15,28,17,14,10,11,21,13,10,12,12,9,5,3,3,7,4,4,12,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,208","2,487",59.10%,14.1,49.3,283,-,77
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_130,Ophthalmology Service,193,153,80,127,74,110,97,79,74,69,56,55,40,28,44,52,35,22,30,33,43,49,42,64,40,38,37,38,48,38,32,46,31,45,26,22,29,34,24,26,26,15,22,23,25,21,19,19,8,15,26,19,7,11,13,3,10,9,11,5,5,1,-,3,1,4,3,5,3,-,2,2,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,542","1,388",54.60%,14.8,46.2,101,1,22
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_140,Oral Surgery Service,20,7,7,1,1,4,3,2,7,3,2,1,3,4,8,3,2,3,4,5,3,2,1,1,4,3,5,2,-,-,2,2,2,47,37,29,37,31,34,34,30,41,44,30,34,52,36,26,24,34,49,19,26,28,24,20,35,38,35,38,47,36,24,16,37,30,33,17,19,1,9,19,9,9,7,9,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,357",81,6.00%,48.8,66.9,572,-,168
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,33.30%,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,100.00%,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_301,Gastroenterology Service,167,116,106,120,79,101,97,114,84,102,82,110,88,78,85,80,68,76,68,78,82,79,65,76,69,70,88,54,58,43,58,76,64,47,38,12,36,17,30,28,22,19,14,25,15,13,11,10,12,17,14,6,11,10,13,4,14,6,13,6,9,8,6,5,13,4,6,8,9,2,3,1,5,6,5,5,6,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,347","1,753",52.40%,16.9,44.7,180,1,62
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_320,Cardiology Service,120,97,105,112,75,93,93,122,108,106,122,102,105,126,97,112,84,39,102,123,82,87,104,100,88,60,92,92,75,63,63,53,54,76,60,50,54,56,82,66,71,58,68,60,41,57,68,68,45,49,35,58,38,37,21,16,32,21,16,10,21,11,8,7,14,4,4,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,440","1,818",40.90%,22.1,50,262,-,10
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,44,23,30,32,27,34,45,24,33,36,39,38,21,27,30,31,24,16,31,31,36,46,32,38,48,39,41,36,32,33,22,20,30,20,22,17,18,15,16,19,20,18,18,20,14,17,17,16,12,19,17,16,16,16,10,6,14,23,6,16,14,18,27,17,10,2,4,6,4,4,2,1,3,12,7,7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,648",554,33.60%,25.2,60.7,248,-,55
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_410,Rheumatology Service,62,58,26,44,25,27,29,25,41,24,25,32,26,23,19,13,13,14,9,11,19,26,22,21,21,15,14,7,14,13,14,8,11,11,9,4,6,7,7,5,7,2,3,4,2,1,-,1,-,1,-,1,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,825,526,63.80%,11.8,33.7,3,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,57,26,12,9,7,14,10,8,5,12,3,5,3,6,2,5,4,2,4,1,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,199,190,95.50%,3.5,15.8,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_502,Gynaecology Service,232,172,135,126,74,121,97,114,108,92,90,90,95,113,83,97,77,33,59,84,84,74,76,83,66,54,69,62,56,58,64,64,62,62,46,45,59,51,55,63,51,48,46,36,52,64,46,45,36,42,39,27,17,18,10,13,22,16,9,15,11,8,7,5,3,3,3,3,2,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,045","1,949",48.20%,19.2,47.7,168,-,14
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,X02,Other - Medical Services,221,175,205,158,143,121,127,157,96,77,122,91,68,85,59,50,56,24,37,70,39,46,64,35,52,37,35,29,28,33,49,37,29,26,29,20,26,27,17,12,28,19,25,19,21,20,19,20,8,14,13,9,15,12,10,16,9,15,9,7,3,9,5,5,11,2,3,2,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,163","2,035",64.30%,10.8,44.3,136,-,10
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,X04,Other - Paediatric Services,28,26,13,15,19,12,3,11,8,14,15,11,6,5,3,4,6,1,-,6,5,2,4,-,3,3,1,2,3,1,-,-,2,-,1,2,-,1,-,-,1,-,1,2,4,4,-,-,-,1,-,-,1,1,-,1,1,-,-,-,-,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,257,200,77.80%,8.2,40.4,8,-,3
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,X05,Other - Surgical Services,3,-,-,26,-,1,-,-,24,-,1,-,25,-,-,1,24,1,-,-,-,25,1,1,-,24,-,-,-,2,20,-,-,-,25,1,3,-,13,-,1,9,1,3,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,239,106,44.40%,21.5,38.9,-,-,-
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,X06,Other - Other Services,10,11,11,12,1,12,15,6,6,12,5,8,4,5,7,13,9,1,8,7,14,3,11,5,13,8,4,4,5,5,9,6,2,5,5,7,7,6,7,6,2,4,3,6,6,5,6,11,5,7,10,5,7,5,3,2,9,17,12,6,12,8,10,14,6,4,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,483,148,30.60%,30.7,61.8,118,-,7
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_999,Total,"1,992","1,619","1,343","1,395",869,"1,245","1,157","1,221","1,080","1,021","1,000","1,033",880,924,846,823,726,417,631,796,756,722,744,708,678,597,617,595,576,505,514,487,487,508,476,318,438,405,443,392,399,381,352,345,331,360,352,334,236,308,299,222,195,203,169,124,196,209,161,136,167,132,132,110,127,93,94,67,59,17,25,42,29,35,43,32,14,17,-,-,2,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"38,536","19,591",50.80%,17.2,50.2,"2,633",5,572
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,27,23,41,40,25,27,26,29,8,25,14,17,28,18,14,8,12,4,5,8,7,11,8,10,7,7,5,8,5,9,4,7,5,10,6,4,1,6,4,4,8,3,6,7,6,7,4,2,4,5,2,2,2,1,2,2,6,4,2,-,4,1,2,3,4,1,1,2,2,-,-,2,1,-,-,1,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,631,386,61.20%,12.5,50.8,48,1,15
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,132,101,99,91,66,115,87,93,79,54,69,62,65,68,55,43,45,18,29,31,26,37,27,28,40,35,28,28,26,20,22,25,24,22,24,32,26,25,16,27,13,24,13,11,10,14,11,9,4,14,9,8,7,12,5,6,7,8,4,9,7,9,6,5,9,3,3,15,3,1,2,2,2,4,3,2,1,-,-,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,218","1,342",60.50%,12.9,47.5,138,3,44
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,108,134,125,86,47,100,102,96,87,87,79,80,78,82,77,93,68,21,46,71,85,61,85,66,77,48,43,53,64,50,34,49,61,41,35,31,47,46,45,38,42,39,46,28,34,34,29,24,23,35,34,17,20,22,28,15,19,23,18,19,16,18,13,11,20,18,19,7,8,-,3,4,9,4,8,9,4,3,1,-,2,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,454","1,550",44.90%,20.7,54.9,343,5,101
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,116,101,106,118,55,100,114,111,129,135,133,105,89,111,96,101,98,41,64,97,65,57,67,55,61,61,42,57,54,53,44,55,45,29,30,32,33,28,40,25,21,34,30,33,26,16,25,21,18,32,37,30,21,26,20,20,27,19,24,23,20,16,7,13,17,14,9,9,9,5,6,5,14,10,6,8,4,6,1,2,1,-,-,-,-,-,1,-,1,-,-,1,-,-,-,1,-,1,-,-,-,-,1,-,-,"3,644","1,859",51.00%,17.1,55.5,368,10,115
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,250,214,169,192,106,137,146,131,124,128,114,130,106,87,75,72,57,28,32,42,28,37,43,43,39,58,37,40,38,36,39,27,27,32,27,13,31,29,15,34,31,18,23,26,20,12,7,10,1,9,5,-,-,1,1,1,2,1,-,2,1,1,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,188","2,266",71.10%,10,36.9,13,-,1
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,4,4,2,1,4,4,3,3,4,3,1,5,2,3,1,2,-,1,1,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,47,90.40%,8.3,18.8,1,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,177,145,162,164,104,193,140,119,113,89,75,95,77,59,68,74,47,24,15,35,35,34,25,24,26,30,29,22,30,26,19,24,22,39,19,17,19,18,25,19,25,19,18,15,16,20,18,12,17,16,28,9,20,10,11,7,9,14,5,2,-,3,4,-,1,2,1,-,1,-,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,784","1,925",69.10%,9.8,44.5,94,-,8
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,145,94,81,78,51,81,73,56,63,45,52,65,62,57,49,49,61,22,18,33,21,31,31,19,26,23,18,27,29,20,25,21,31,25,26,20,26,20,21,18,19,31,27,23,16,20,20,18,10,27,25,19,10,20,25,7,13,24,8,19,6,4,5,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,111","1,184",56.10%,15.1,50.7,143,-,2
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,112,80,67,56,33,59,46,62,55,57,48,30,57,59,33,30,42,18,23,44,20,29,15,35,17,15,25,17,21,20,16,16,27,20,14,5,15,21,12,19,15,12,16,34,19,24,25,21,15,22,25,15,18,24,11,3,4,1,4,1,3,2,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,710",944,55.20%,15,49.1,77,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,44,53,39,37,20,31,30,24,27,27,25,26,12,19,18,14,18,10,7,15,24,13,12,2,3,5,3,4,2,2,2,2,4,-,-,-,-,2,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,579,474,81.90%,8.4,22,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,4,6,8,6,5,6,3,2,4,6,4,22,10,10,4,12,3,1,4,3,-,3,4,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,134,116,86.60%,11.6,21.1,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,246,184,147,153,99,151,151,125,114,122,126,116,114,128,84,86,66,29,47,58,49,69,60,60,56,53,52,61,37,40,62,48,43,42,74,31,55,52,56,45,52,56,42,36,47,41,47,34,50,57,49,37,41,44,31,22,31,43,28,38,27,20,23,24,32,16,13,23,14,12,6,10,17,18,8,11,4,9,3,2,2,1,-,1,1,-,-,-,1,-,2,-,2,-,1,-,-,-,-,-,-,-,-,-,-,"4,520","2,241",49.60%,18.4,58.3,581,16,177
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,182,152,133,121,76,135,125,118,102,107,117,107,82,107,86,84,72,42,47,58,43,84,53,50,42,47,45,58,47,41,45,47,41,43,37,20,34,40,29,37,37,40,39,42,22,23,33,23,24,31,24,27,18,24,18,18,16,21,25,19,5,2,4,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,474","1,948",56.10%,14.8,48,173,-,2
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,122,139,116,120,97,100,102,77,82,48,45,39,40,39,32,23,16,9,10,14,14,13,13,11,18,5,25,15,13,7,4,15,12,2,4,6,3,2,4,5,6,3,-,1,1,6,2,-,2,3,5,1,1,-,4,2,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,503","1,246",82.90%,6.6,27.9,12,-,1
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,318,243,211,200,104,206,258,200,171,146,182,149,129,135,120,143,93,65,102,141,119,115,111,102,122,90,84,94,88,91,114,88,82,82,77,44,78,64,87,47,57,54,65,46,38,38,30,32,28,25,41,19,28,34,33,15,11,20,17,10,12,10,8,15,10,14,6,6,5,1,4,3,4,5,3,2,-,2,3,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,"5,852","3,073",52.50%,16.1,45.8,284,6,61
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,25,14,29,14,10,13,22,18,14,10,24,13,16,8,15,17,6,3,10,6,9,6,9,10,6,6,9,4,3,2,1,-,1,1,-,1,1,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,2,-,1,1,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,368,271,73.60%,10.6,26.6,9,-,3
