Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,60,51,69,47,54,36,66,18,52,41,20,34,26,34,26,37,33,28,20,34,31,34,27,37,31,23,15,18,27,33,24,32,21,12,29,26,25,23,17,18,20,15,19,24,10,24,21,29,21,15,15,7,19,20,15,9,3,12,14,11,10,3,14,7,7,3,3,1,2,1,1,2,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,669",732,43.90%,21.5,53.4,160,-,16
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,36,49,34,30,51,19,50,24,23,25,31,26,13,12,17,11,15,13,10,12,9,10,9,9,5,5,3,6,1,4,4,2,1,3,5,-,2,-,-,1,4,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,589,479,81.30%,8.1,24.8,2,-,-
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,26,21,22,22,9,16,14,11,4,9,4,4,8,3,1,1,2,-,2,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,185,177,95.70%,4.2,13.1,1,-,-
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,124,102,103,66,96,86,116,57,68,76,65,85,50,39,68,66,56,66,64,61,69,72,44,47,48,39,30,47,42,44,39,34,47,45,34,37,27,37,44,38,31,35,29,24,17,41,29,32,43,25,27,19,20,20,18,14,16,15,13,8,5,6,7,3,1,3,-,1,-,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,884","1,389",48.20%,18.8,48.9,154,-,8
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,285,239,242,205,196,237,268,148,250,204,220,117,174,121,170,147,99,147,111,110,94,102,92,77,73,57,35,73,60,49,57,81,62,61,36,44,45,56,46,47,46,36,39,26,23,31,17,29,26,29,14,28,11,15,3,9,3,3,2,4,2,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,336","3,469",65.00%,12.3,39.4,55,-,1
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,234,214,232,180,158,251,166,142,178,149,161,135,134,132,124,144,108,119,69,88,77,126,79,89,99,83,45,82,50,70,78,64,53,52,61,57,57,55,57,52,48,46,36,29,26,48,38,41,32,31,25,14,22,15,17,21,13,10,10,8,4,13,9,4,4,9,2,2,3,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,086","2,961",58.20%,14.6,44.6,168,-,18
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,8,4,4,7,5,4,6,-,4,7,2,-,5,4,7,3,2,9,6,1,4,3,1,1,-,5,-,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106,81,76.40%,12.4,25.1,-,-,-
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_999,Total,"2,223","2,103","2,019","1,765","1,405","1,659","1,701","1,188","1,424","1,274","1,379","1,151",973,870,"1,087","1,077",901,"1,063",922,893,826,957,787,786,760,576,362,751,587,641,632,593,611,626,479,536,541,607,500,533,449,431,451,327,291,415,335,435,316,308,274,229,185,230,141,162,100,94,108,87,74,65,77,45,39,41,20,12,13,18,6,7,6,5,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"45,568","25,262",55.40%,15.5,45.5,"1,539",-,132
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_100,General Surgery Service,121,135,113,110,68,106,87,51,75,70,75,61,53,45,50,66,57,56,61,54,50,44,33,40,39,22,11,31,31,20,21,31,25,22,15,36,21,10,14,18,18,16,18,13,16,13,14,13,8,10,13,12,12,9,4,12,12,7,7,1,4,-,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,287","1,399",61.20%,13.4,43.3,75,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_101,Urology Service,67,94,70,50,40,62,56,53,43,52,43,44,29,22,32,30,29,29,31,23,18,27,29,21,20,11,9,15,11,5,15,7,16,6,5,12,6,10,10,13,4,10,3,4,3,10,8,3,6,5,8,3,5,5,4,6,3,3,1,6,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,275",845,66.30%,11.2,41.4,43,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,154,127,110,145,97,159,107,101,123,124,112,114,82,77,80,83,82,78,67,72,69,68,70,66,44,39,22,45,45,33,39,39,40,28,24,42,44,28,30,27,29,26,24,16,25,29,19,17,12,21,21,16,24,18,15,14,10,10,4,9,3,4,3,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,311","1,955",59.00%,14.3,44.6,120,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,137,106,113,102,104,150,103,94,125,90,131,123,84,95,96,107,89,97,105,109,83,76,60,76,72,16,24,39,36,47,40,42,37,29,28,19,15,12,9,9,12,9,10,5,12,6,15,7,9,10,8,4,5,5,4,2,6,5,3,1,3,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,074","1,946",63.30%,13.8,33.7,38,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_130,Ophthalmology Service,142,98,100,104,57,77,74,68,58,52,52,64,49,50,44,46,59,38,37,43,28,38,24,32,24,18,7,20,14,21,18,16,11,12,11,13,15,11,10,12,13,15,13,8,19,12,10,16,15,17,24,14,9,7,8,4,2,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,878","1,232",65.60%,11.9,44.6,35,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_140,Oral Surgery Service,33,55,39,57,33,30,33,27,29,22,17,20,22,8,29,18,15,11,9,9,11,18,9,12,8,7,5,8,7,14,9,9,7,7,6,7,4,5,4,8,7,5,6,10,4,2,4,2,7,1,1,3,-,3,4,4,3,3,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,755,498,66.00%,11.1,42.3,22,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.00%,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_301,Gastroenterology Service,43,64,54,44,30,38,26,25,35,45,20,32,33,17,25,20,16,29,21,29,26,10,17,22,27,20,11,22,18,11,6,15,10,9,8,9,6,7,8,9,6,7,6,8,13,9,3,8,6,6,6,4,-,1,3,7,1,4,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,017",596,58.60%,14.1,42.9,18,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_320,Cardiology Service,80,62,71,67,42,59,45,33,40,51,43,39,26,35,40,39,39,43,31,34,23,29,32,40,30,11,13,15,24,32,20,19,21,17,17,14,13,4,10,5,4,2,4,-,-,1,2,2,1,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,328",854,64.30%,13.2,32.7,1,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_330,Dermatology Service,197,183,147,138,72,102,102,60,95,87,76,68,57,32,64,35,16,22,19,23,21,16,8,8,9,8,4,9,4,1,5,5,5,8,1,2,-,3,4,1,3,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,723","1,553",90.10%,6.2,19.6,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,21,22,23,19,13,19,14,11,9,20,19,16,14,7,16,15,17,14,13,21,15,13,6,6,5,5,4,7,3,5,4,3,8,1,2,2,3,3,2,4,2,2,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,433,289,66.70%,12.8,31.8,1,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_400,Neurology Service,37,30,27,30,26,33,35,19,35,29,15,31,9,15,23,16,24,23,25,26,17,24,17,24,13,15,3,44,8,6,15,14,17,18,10,15,9,12,18,15,18,5,16,14,8,9,5,5,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,907,457,50.40%,17.8,40.7,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_410,Rheumatology Service,32,31,32,32,25,31,18,17,28,17,29,14,13,10,9,10,7,3,3,3,3,4,7,2,1,3,2,2,1,1,3,2,-,1,3,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,403,358,88.80%,7,21.9,1,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,5,1,6,5,1,2,1,3,1,2,3,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,33,89.20%,5.3,31,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_502,Gynaecology Service,121,99,93,82,55,55,61,43,55,50,58,45,54,40,50,50,48,48,55,40,46,55,42,42,52,31,30,42,27,26,21,33,20,20,18,17,19,8,13,12,10,5,10,9,7,10,8,4,9,7,6,4,8,5,4,6,7,4,5,3,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,917","1,107",57.70%,15,39,52,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,X02,Other - Medical Services,70,78,56,54,28,58,55,37,39,46,42,40,23,31,26,29,30,24,21,25,25,19,14,9,15,10,14,9,14,8,6,13,5,3,3,5,6,3,7,4,3,2,4,3,1,4,3,2,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,030",766,74.40%,9.9,29.8,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,X04,Other - Paediatric Services,42,49,30,36,38,47,38,22,36,39,24,27,22,21,22,26,11,24,25,17,12,12,9,15,6,9,2,9,7,7,10,6,4,6,3,7,6,1,-,-,1,3,2,1,4,3,5,2,1,4,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,757,554,73.20%,10.1,31.4,3,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,X05,Other - Surgical Services,85,61,44,48,39,44,25,31,20,16,17,25,22,15,18,14,14,14,11,16,8,14,11,11,16,9,6,8,10,6,7,8,9,3,9,8,1,1,1,4,4,1,2,-,1,4,4,4,6,6,2,1,-,1,3,-,-,2,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,774,552,71.30%,8.5,34.8,10,-,1
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,X06,Other - Other Services,2,1,2,1,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,100.00%,-,-,-,-,-
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_999,Total,"1,390","1,296","1,130","1,124",768,"1,073",880,695,847,812,777,765,592,520,625,604,553,553,535,544,455,467,388,426,381,234,167,325,260,243,239,263,235,190,163,210,169,119,140,141,135,108,119,92,116,112,100,86,85,91,92,63,66,54,50,56,45,41,24,22,18,14,12,8,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,916","15,004",65.50%,11.9,38.5,419,-,1
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_100,General Surgery Service,143,91,101,86,76,90,63,61,51,39,57,41,44,40,46,32,33,39,26,39,28,31,30,26,24,24,10,19,26,19,26,20,15,14,20,22,15,14,27,21,32,18,19,27,22,21,20,23,12,20,14,14,10,13,15,9,14,12,6,6,3,1,4,2,2,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,970","1,133",57.50%,14,48.1,99,-,2
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_101,Urology Service,70,75,72,41,41,46,37,30,41,34,50,28,27,18,19,18,25,18,17,19,24,19,19,7,16,10,4,11,21,7,10,10,11,15,6,12,7,6,4,9,12,12,9,3,12,9,7,4,5,6,9,5,6,4,1,3,3,-,6,5,1,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,080",690,63.90%,11.1,44.3,33,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,87,49,84,36,34,61,42,43,62,49,48,23,26,28,15,25,26,23,29,28,55,21,7,15,30,17,6,14,27,42,12,19,19,50,10,11,19,8,17,14,21,10,10,13,17,12,13,29,12,8,16,15,23,39,3,13,-,4,6,1,3,4,3,2,2,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,513",761,50.30%,17.8,51,106,-,3
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,64,50,53,94,3,43,31,34,42,35,32,43,62,9,30,37,35,39,39,42,50,3,27,33,27,27,8,19,24,27,31,30,29,21,28,29,18,24,22,11,31,-,4,5,7,8,6,6,5,4,-,2,2,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,388",736,53.00%,16.9,38.2,5,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_130,Ophthalmology Service,35,54,64,58,60,70,61,31,45,20,19,11,18,21,26,16,5,10,9,-,3,10,2,6,3,6,-,1,3,3,1,-,1,2,1,-,-,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,679,624,91.90%,6,18.1,-,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,15,26,22,9,10,8,9,6,5,7,5,4,3,2,2,8,2,-,4,2,1,2,-,2,-,1,-,1,4,-,3,1,-,-,1,-,1,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169,143,84.60%,5.3,27.5,-,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,1,14,-,-,4,4,5,3,7,3,3,2,2,2,6,1,6,2,5,1,3,8,2,3,3,2,4,4,7,3,5,5,4,4,8,2,2,4,8,1,3,3,2,2,4,2,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,171,65,38.00%,23.5,41.4,1,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,2,1,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,100.00%,-,-,-,-,-
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,30,15,42,32,16,32,30,15,30,21,24,15,16,13,13,13,10,13,14,16,13,16,6,9,16,8,5,10,9,6,6,8,11,10,8,8,8,9,7,14,5,3,12,5,11,13,4,7,13,6,3,6,3,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,692,380,54.90%,15.2,45.3,7,-,1
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,C_320,Cardiology Service,91,98,73,85,70,73,63,36,70,33,42,43,33,23,31,23,9,25,21,23,53,9,19,11,15,2,4,7,8,3,4,7,4,5,6,4,3,2,6,3,3,8,1,6,6,1,-,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,171",921,78.70%,7.9,26.8,-,-,-
