Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,1,3,5,1,-,2,6,3,2,2,1,3,2,1,2,2,1,2,-,2,-,-,-,-,1,-,2,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,37,78.70%,10.3,27.6,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_301,Gastroenterology Service,101,124,91,95,71,44,62,81,77,55,74,37,31,23,29,28,28,24,17,14,18,22,11,16,10,20,13,5,11,11,5,7,9,5,4,-,3,2,1,2,1,1,1,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,287","1,075",83.50%,7.7,25.1,1,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_320,Cardiology Service,50,47,57,59,37,25,61,40,59,57,50,36,44,59,40,31,33,31,26,22,22,11,8,12,20,10,27,20,17,14,14,22,19,7,7,7,7,6,2,5,5,2,3,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,134",816,72.00%,11.7,31.2,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,42,47,39,36,23,19,19,27,22,21,19,27,15,13,16,12,7,13,10,12,7,5,3,4,2,5,2,3,4,5,4,4,-,5,3,1,2,-,-,1,1,2,3,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,509,417,81.90%,8.1,27.4,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_410,Rheumatology Service,23,20,36,24,18,11,21,19,21,17,22,17,26,24,18,13,15,25,16,30,18,12,9,5,10,4,14,6,4,10,1,1,-,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,515,370,71.80%,12.3,26,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,18,13,24,17,13,20,18,26,28,28,20,19,23,21,17,13,16,13,17,3,12,10,8,7,7,10,11,5,4,4,5,3,4,2,2,-,1,2,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,467,347,74.30%,11.4,26.8,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_502,Gynaecology Service,90,94,93,76,57,49,86,72,78,60,80,60,69,60,68,54,61,66,42,64,50,44,40,39,58,39,58,43,31,38,45,33,31,32,34,16,44,37,26,20,19,25,11,18,2,10,10,16,10,8,6,2,4,-,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,282","1,273",55.80%,15.9,38.3,8,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,X02,Other - Medical Services,102,102,100,76,56,47,83,93,60,61,54,31,50,33,27,24,17,14,16,10,22,13,3,16,10,9,5,10,7,5,6,9,3,6,4,4,3,7,2,3,1,1,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,209","1,030",85.20%,7.4,24.2,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,X03,Other - Mental Health Services,16,24,6,19,3,3,11,7,9,10,9,9,7,8,2,6,9,3,-,1,-,-,1,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,167,161,96.40%,7.2,16.5,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,X04,Other - Paediatric Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,X05,Other - Surgical Services,3,5,1,-,-,2,1,1,-,-,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,15,83.30%,-,-,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,X06,Other - Other Services,115,43,59,59,32,27,34,24,32,22,21,22,19,10,16,14,14,11,7,7,8,16,7,12,7,6,9,9,5,9,15,7,10,4,5,4,10,7,8,11,8,10,3,6,2,3,4,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,797,574,72.00%,8.2,37.3,-,-,-
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,C_999,Total,922,820,762,655,454,344,579,569,534,485,528,438,447,341,351,285,291,279,197,259,232,202,137,170,180,159,189,162,133,149,150,139,128,133,107,57,122,97,89,79,65,73,45,37,18,31,32,43,25,26,22,14,12,10,12,11,5,1,5,3,4,2,10,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,868","9,084",70.60%,10.6,34.3,83,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_100,General Surgery Service,115,114,106,95,53,40,73,85,76,63,44,52,42,37,34,36,37,23,17,19,13,6,6,9,6,11,5,8,3,4,4,3,4,12,3,1,1,3,2,3,-,3,3,1,1,7,2,1,3,1,3,2,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,301","1,125",86.50%,7.6,24.3,6,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_101,Urology Service,303,225,201,162,91,77,137,173,131,126,84,78,110,90,99,67,67,66,56,40,38,30,37,33,44,29,27,21,24,16,18,20,16,35,22,17,20,18,7,19,15,14,17,13,8,6,17,11,5,6,13,8,9,6,7,-,3,1,2,2,4,2,4,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,053","2,287",74.90%,9.2,35.9,46,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,258,261,276,262,109,118,222,223,227,193,187,175,176,148,205,212,180,193,166,149,186,162,109,159,134,129,167,130,171,115,117,155,114,116,101,87,127,121,75,118,86,70,74,39,60,57,66,68,64,43,67,60,67,52,52,55,40,14,57,31,30,29,24,34,23,4,5,7,5,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,820","3,625",46.40%,19.8,50.5,533,-,25
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,286,134,184,95,66,28,99,75,82,87,177,92,75,81,110,77,125,74,70,61,67,61,73,78,67,54,59,57,64,43,60,37,31,45,47,41,53,44,40,55,34,21,16,11,21,20,21,21,8,24,11,18,11,16,6,12,4,4,15,13,7,13,8,12,13,3,1,2,-,1,-,2,1,1,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,528","1,947",55.20%,16.1,44.5,148,-,14
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_130,Ophthalmology Service,365,338,298,250,144,115,203,189,146,155,175,138,122,111,111,103,98,91,74,75,77,60,39,49,50,65,41,35,30,21,34,41,24,34,28,24,29,27,17,20,23,19,10,8,15,12,5,6,6,4,3,6,3,1,3,6,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,181","3,152",75.40%,9.3,32.1,18,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_140,Oral Surgery Service,135,111,136,135,70,13,107,112,105,100,90,68,65,61,45,42,36,53,55,32,43,25,17,36,27,21,28,30,30,7,21,20,20,7,12,8,22,11,10,10,7,8,7,4,2,4,6,1,4,2,1,1,-,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,027","1,484",73.20%,9.9,31.4,4,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_150,Neurosurgical Service,28,25,41,25,12,12,30,22,24,20,16,19,18,12,10,5,7,20,7,10,23,6,6,7,10,5,4,7,4,3,3,3,5,5,7,1,2,3,2,6,-,4,1,2,2,6,3,5,-,7,2,2,1,2,1,-,-,-,1,1,2,1,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,522,346,66.30%,11.3,43.1,13,-,1
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_160,Plastic Surgery Service,156,88,103,92,48,54,91,80,77,77,56,62,66,56,59,53,59,56,53,56,47,49,34,49,38,34,31,39,49,36,41,41,37,34,43,36,55,41,48,41,34,38,44,16,32,29,31,36,40,40,33,42,30,27,33,17,12,6,18,14,11,12,10,10,8,6,10,4,4,4,3,1,1,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,925","1,333",45.60%,20.4,52.4,245,-,37
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service,50,30,35,32,15,18,24,26,12,18,24,14,13,12,9,17,7,5,8,7,6,5,4,8,6,3,9,-,1,3,4,3,-,5,6,1,1,3,1,1,1,2,1,-,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,455,361,79.30%,7.9,29.2,1,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_300,General Internal Medicine Service,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,100.00%,-,-,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology Service,222,195,121,119,92,69,94,84,66,57,53,39,40,24,29,28,25,26,19,19,21,21,16,15,7,10,11,12,3,3,7,1,4,3,1,2,4,3,2,1,1,2,1,1,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,578","1,383",87.60%,5.6,21.5,3,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_320,Cardiology Service,409,405,303,284,162,168,285,253,176,164,127,89,75,49,56,37,37,23,25,19,7,10,2,7,4,4,3,3,-,2,2,-,1,-,-,2,1,-,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,199","3,102",97.00%,5.2,13.9,1,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_330,Dermatology Service,394,383,328,237,128,94,180,163,117,119,121,160,143,122,124,138,113,136,102,122,112,94,71,111,108,77,72,60,84,61,58,60,58,59,68,47,53,73,50,70,52,67,51,31,33,34,41,45,45,42,40,36,25,34,27,36,12,9,29,18,22,18,21,23,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,681","3,200",56.30%,15.2,48.1,294,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_340,Respiratory Medicine Service,146,106,83,79,37,42,47,59,38,40,43,34,35,26,37,48,38,33,25,23,40,40,31,30,26,15,16,18,21,13,20,11,10,18,10,7,24,15,2,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,397",971,69.50%,10.5,30.8,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_400,Neurology Service,137,147,124,121,96,84,122,130,127,115,93,101,100,106,77,77,93,51,22,17,25,17,11,6,3,4,1,1,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,013","1,901",94.40%,8.4,17,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology Service,165,159,138,118,69,86,109,109,104,84,84,77,107,70,90,87,74,50,70,57,62,64,37,61,60,62,53,33,57,24,11,10,12,8,9,1,7,7,2,9,2,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,502","1,780",71.10%,11.3,26.9,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_430,Elderly Medicine Service,6,4,2,5,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,20,100.00%,2,10.2,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology Service,494,449,403,367,261,240,400,366,406,352,386,342,325,249,298,272,228,238,221,235,231,229,147,213,194,186,160,173,190,144,176,125,112,120,117,92,130,119,87,108,131,99,106,57,71,63,58,71,58,57,40,38,22,32,35,21,11,9,12,14,10,18,8,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,635","6,076",57.10%,14.9,41.7,201,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X02,Other - Medical Services,"1,005",918,816,643,412,340,521,496,463,431,387,394,313,301,289,275,236,254,216,224,201,178,144,178,172,198,165,162,213,190,146,172,147,150,131,83,102,107,60,97,81,75,60,63,75,77,84,57,43,64,56,51,30,38,27,12,8,7,17,16,16,7,12,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,914","8,494",65.80%,11.1,39.5,198,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X04,Other - Paediatric Services,498,427,353,346,201,209,375,298,308,281,303,314,241,209,257,215,192,169,185,172,152,135,107,142,110,110,115,136,109,130,118,126,103,135,120,80,108,122,94,100,78,111,80,44,66,62,67,59,59,59,62,57,63,45,54,33,27,16,38,27,19,22,14,8,13,3,2,-,2,1,-,1,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,101","5,196",57.10%,14.7,46.4,392,-,13
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X05,Other - Surgical Services,868,538,470,376,240,187,348,324,355,277,276,227,255,164,234,212,210,190,165,202,157,184,121,170,157,165,146,144,165,139,106,131,148,147,118,73,122,97,78,89,78,78,71,39,48,38,34,46,38,33,31,47,37,40,37,28,16,7,17,13,11,12,8,13,8,2,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,609","5,751",59.90%,13.4,40.8,253,-,6
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,X06,Other - Other Services,174,151,146,92,66,44,72,79,52,59,57,49,32,14,11,25,4,7,4,6,5,7,3,6,1,2,4,4,4,5,3,4,2,3,5,2,2,3,3,3,-,-,2,-,2,-,1,1,3,2,-,-,-,2,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,231","1,134",92.10%,4.8,17.8,5,-,-
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,C_999,Total,"6,214","5,208","4,668","3,935","2,373","2,038","3,539","3,346","3,092","2,818","2,785","2,524","2,353","1,942","2,184","2,027","1,867","1,758","1,560","1,545","1,513","1,383","1,015","1,367","1,224","1,184","1,117","1,073","1,222",961,951,963,849,936,848,605,863,817,580,758,629,612,547,329,439,415,437,429,376,385,363,368,299,298,287,223,135,75,210,149,133,135,112,112,97,18,20,13,12,10,3,5,4,4,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"85,695","54,671",63.80%,12.1,41.3,"2,361",-,96
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,104,70,57,53,33,19,42,46,49,34,34,42,25,35,43,32,28,25,4,15,8,16,6,6,4,10,7,6,9,8,4,4,1,6,5,7,6,8,3,5,6,2,5,1,3,5,-,2,-,4,1,5,4,2,-,5,3,-,3,4,2,3,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,982,771,78.50%,9.5,37.1,29,-,-
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,266,228,239,180,104,75,147,187,135,144,124,99,106,84,108,86,62,83,49,45,56,41,37,54,33,25,28,34,31,40,24,23,19,30,25,18,19,28,12,24,22,19,18,11,15,7,22,16,7,3,6,2,2,1,1,1,-,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,309","2,457",74.30%,9.6,34.7,9,-,-
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,576,393,422,371,242,167,302,329,233,296,287,248,215,229,232,249,224,205,120,133,94,130,106,138,106,99,99,94,86,94,103,77,78,69,62,74,77,71,54,73,68,76,53,38,36,32,39,55,36,37,49,33,38,36,44,32,16,15,21,23,27,14,22,12,19,10,8,16,12,8,7,4,7,5,1,1,-,-,1,1,1,1,1,1,2,-,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,"8,220","5,220",63.50%,13.1,46.1,411,13,92
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,642,513,562,476,264,241,402,380,353,349,351,332,294,267,283,274,285,262,246,161,185,167,107,143,169,168,162,130,163,141,164,146,151,151,110,78,117,100,86,105,81,75,73,37,70,59,40,58,35,17,31,30,34,24,22,33,14,10,5,15,20,8,7,11,11,1,1,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,508","6,530",62.10%,13.4,39.9,222,-,8
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,749,611,590,528,282,224,464,393,485,347,381,393,395,276,252,230,242,185,180,185,120,90,63,75,96,84,82,64,80,73,82,58,82,47,41,49,44,45,29,46,25,28,31,13,23,15,32,30,21,21,29,18,27,22,11,10,4,3,6,8,8,7,10,3,9,2,2,1,2,-,-,-,1,-,-,-,2,1,1,2,1,-,-,-,-,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,175","7,027",76.60%,9.8,33,147,8,19
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,148,104,99,84,37,41,78,75,55,53,62,45,33,34,37,27,35,21,23,30,28,18,20,10,24,14,17,14,14,17,14,7,10,5,6,4,3,3,2,-,5,1,2,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,362","1,068",78.40%,8.3,27.1,-,-,-
