Index,date,organisation_code,regional_name,organisation_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_12_plus_hours_from_dta_to_admission,emergency_admissions_via_ae_type_1,emergency_admissions_via_ae_type_2,emergency_admissions_via_ae_other_ae_department,other_emergency_admissions
2011,01/02/2025,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12433,2272,13441,0,0,0,6017,366,143,0,0,0,615,816,7312,0,0,437
2012,01/02/2025,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9085,702,6171,0,0,0,3570,20,137,0,0,0,140,19,1883,0,0,232
2013,01/02/2025,RAT,London,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1349,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
2014,01/12/2024,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14055,2222,14557,0,0,0,6446,184,174,0,0,0,727,951,7952,0,0,411
2015,01/02/2025,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10056,0,0,0,0,0,2077,0,0,0,0,0,278,24,1660,0,0,306
2016,01/02/2025,RAX,London,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6478,0,7589,0,0,0,3131,0,182,0,0,0,239,446,2145,0,198,291
2017,01/02/2025,AD913,London,BECKENHAM BEACON UCC,0,0,3301,0,0,273,0,0,48,0,0,48,0,0,0,0,0,0
2018,01/02/2025,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2654,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2019,01/02/2025,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2673,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2020,01/02/2025,Y03218,London,THE PINN UNREGISTERED WIC,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01/02/2025,Y02147,London,URGENT CARE CENTRE (QMS),0,0,7461,0,0,520,0,0,113,0,0,5,0,0,0,0,0,0
2022,01/12/2024,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20077,0,6731,530,0,0,6433,0,239,0,0,0,1078,62,2779,0,0,361
2023,01/02/2025,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2024,01/12/2024,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12822,0,0,399,0,0,3911,0,0,0,0,0,392,184,1387,0,0,262
2025,01/12/2024,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11728,282,1309,494,0,61,3726,0,117,64,0,2,357,741,2115,1,0,147
2026,01/12/2024,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11152,0,0,12,0,0,2904,0,0,0,0,0,275,30,1732,0,0,344
2027,01/12/2024,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6404,0,6714,0,0,0,3832,0,155,0,0,0,724,43,2017,0,0,76
2028,01/02/2025,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11296,0,0,393,0,0,257,0,0,7,0,0,0,0,0,0
2029,01/02/2025,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,11931,0,4589,0,0,0,4204,0,0,0,0,0,286,446,1139,0,0,125
2030,01/02/2025,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5007,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,186
2031,01/12/2024,RJ7,London,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9025,0,3075,590,0,0,2419,0,0,161,0,0,622,747,2760,0,0,783
2032,01/01/2025,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19579,0,6169,621,0,0,6626,0,160,0,0,0,1454,56,2841,0,0,433
2033,01/01/2025,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5778,0,0,0,0,0,117,0,0,0,0,0,0,0,1,0,220
2034,01/01/2025,RKE,London,WHITTINGTON HEALTH NHS TRUST,9061,0,0,0,0,0,2865,0,0,0,0,0,131,466,1137,0,0,48
2035,01/01/2025,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15093,0,8699,56,0,1335,7166,0,387,20,0,0,1419,1279,3632,0,0,366
2036,01/01/2025,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,12997,0,5212,0,0,0,5139,0,0,0,0,0,289,441,1209,0,0,167
2037,01/01/2025,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9690,724,6461,0,0,0,3843,20,141,0,0,0,174,71,2114,0,0,358
2038,01/01/2025,RAX,London,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7258,0,7797,0,0,0,3722,0,262,0,0,0,341,439,2449,0,177,340
2039,01/01/2025,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5973,0,6578,0,0,0,3503,0,186,0,0,0,731,79,1815,0,0,74
2040,01/01/2025,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,24850,469,15178,250,3,267,9848,5,905,137,0,39,1218,1939,4965,0,55,750
2041,01/01/2025,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13728,0,14754,0,0,0,7460,0,162,0,0,0,769,738,6525,0,0,347
2042,01/01/2025,Y02147,London,URGENT CARE CENTRE (QMS),0,0,7684,0,0,544,0,0,177,0,0,2,0,0,0,0,0,0
2043,01/01/2025,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12079,0,0,403,0,0,168,0,0,6,0,0,0,0,0,0
2044,01/01/2025,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,14126,0,10954,0,0,0,7503,0,1298,0,0,0,1152,834,5055,0,0,1338
2045,01/12/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,13668,0,5536,1,0,0,5528,0,0,0,0,0,370,666,1256,0,0,135
2046,01/01/2025,RAT,London,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1674,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
2047,01/12/2024,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12179,0,0,526,0,0,342,0,0,16,0,0,0,0,0,0
2048,01/01/2025,Y03218,London,THE PINN UNREGISTERED WIC,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,01/12/2024,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,17780,0,9195,0,0,0,5720,0,202,0,0,0,1067,934,3785,0,0,525
2050,01/02/2025,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11981,0,0,367,0,0,3195,0,0,0,0,0,309,203,1231,0,0,252
2051,01/02/2025,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,9712,355,1226,444,1,39,3009,0,72,54,0,0,243,652,1793,4,0,123
2052,01/02/2025,RJ7,London,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8065,0,2886,492,0,0,2134,0,0,55,0,0,453,738,2380,0,0,672
2053,01/02/2025,RYJ,London,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11067,3367,6469,0,0,431,4982,39,361,0,0,0,617,364,3265,0,0,1042
2054,01/01/2025,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2055,01/01/2025,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10516,351,1443,483,0,46,3149,0,50,43,0,1,251,739,1916,5,0,167
2056,01/12/2024,RKE,London,WHITTINGTON HEALTH NHS TRUST,9388,0,0,0,0,0,3013,0,0,0,0,0,233,381,1216,0,0,40
2057,01/12/2024,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,14817,0,11293,0,0,0,7982,0,1382,0,0,0,1245,731,5067,0,0,1235
2058,01/12/2024,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10355,661,6289,0,0,0,4559,38,234,0,0,0,239,87,2095,0,0,257
2059,01/01/2025,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2777,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2060,01/01/2025,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2825,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2061,01/01/2025,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13814,2497,14157,0,0,0,6286,360,143,0,0,0,698,1064,8389,0,0,426
2062,01/12/2024,Y02147,London,URGENT CARE CENTRE (QMS),0,0,8134,0,0,647,0,0,240,0,0,7,0,0,0,0,0,0
2063,01/12/2024,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15408,0,9254,71,0,1254,6995,0,293,23,0,0,1695,972,3847,0,0,316
2064,01/06/2024,RAP,London,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7867,515,7762,172,1,296,4611,5,1103,84,0,47,307,817,1597,0,0,142
2065,01/06/2024,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5779,0,0,0,0,0,197,0,0,0,0,0,0,0,6,0,199
2066,01/04/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,12926,0,4996,17,0,0,4171,0,0,9,0,0,432,558,1380,0,0,96
2067,01/04/2024,R1H,London,BARTS HEALTH NHS TRUST,23379,915,16891,0,0,0,11368,30,2835,0,0,0,880,1225,4700,0,0,1326
2068,01/05/2024,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11500,305,1698,393,0,29,2967,1,123,40,0,0,245,661,1845,4,0,126
2069,01/05/2024,RKE,London,WHITTINGTON HEALTH NHS TRUST,9522,0,0,0,0,0,2934,0,0,0,0,0,256,369,1117,0,0,38
2070,01/05/2024,RJ7,London,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9193,0,3338,1029,0,0,2992,0,0,149,0,0,496,775,2570,0,0,880
2071,01/05/2024,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11774,0,0,450,0,0,354,0,0,9,0,0,0,0,0,0
2072,01/05/2024,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20387,0,6574,874,0,0,5146,0,232,0,0,0,778,61,2744,0,0,327
2073,01/05/2024,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11226,765,6841,0,0,0,4645,6,367,0,0,0,156,39,2152,0,0,249
2074,01/04/2024,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,18315,0,8065,0,0,0,7442,0,150,0,0,0,986,905,3827,0,0,524
2075,01/04/2024,RAX,London,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6887,0,8057,0,0,0,3304,0,217,0,0,0,202,462,2145,0,148,690
2076,01/05/2024,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13446,2462,14302,0,0,0,5652,413,182,0,0,0,715,734,8145,0,0,427
2077,01/05/2024,R1H,London,BARTS HEALTH NHS TRUST,24992,928,18284,0,0,0,12419,19,2130,0,0,0,1200,1038,5141,0,0,1337
2078,01/04/2024,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12755,0,14697,0,0,0,6154,0,181,0,0,0,673,686,6513,0,0,435
2079,01/05/2024,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13910,0,16014,0,0,0,7504,0,268,0,0,0,855,432,6671,0,0,378
2080,01/04/2024,RAP,London,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7727,516,7501,83,1,102,4606,1,911,44,0,14,199,834,1515,0,0,169
2081,01/05/2024,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6053,0,0,0,0,0,155,0,0,0,0,0,0,0,5,0,191
2082,01/05/2024,Y03218,London,THE PINN UNREGISTERED WIC,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,01/05/2024,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13474,0,0,546,0,0,4779,0,0,0,0,0,426,140,1480,0,0,275
2084,01/03/2025,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11405,328,1497,455,0,33,3371,0,108,69,0,1,253,706,1911,3,0,188
2085,01/03/2025,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6236,0,6892,0,0,0,3123,0,56,0,0,0,766,69,1883,0,0,57
2086,01/03/2025,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10247,727,7130,0,0,0,3568,12,199,0,0,0,119,71,2054,0,0,220
2087,01/05/2024,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2088,01/04/2024,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18886,0,5831,901,0,0,4549,0,128,0,0,0,905,26,2657,0,0,370
2089,01/05/2024,AD913,London,BECKENHAM BEACON UCC,0,0,3999,0,0,187,0,0,34,0,0,0,0,0,0,0,0,0
2090,01/05/2024,RYJ,London,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12378,3980,7689,0,0,384,5203,39,609,0,0,0,652,108,4236,0,0,1229
2091,01/05/2024,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2969,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2092,01/04/2024,RJ7,London,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8344,0,3193,1017,0,0,2429,0,0,114,0,0,492,774,2435,0,0,816
2093,01/05/2024,RAX,London,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7329,0,8787,0,0,0,3590,0,331,0,0,0,143,486,1996,0,209,677
2094,01/06/2024,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13032,2325,13414,0,0,0,5452,321,162,0,0,0,708,484,7671,0,0,369
2095,01/04/2024,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10365,767,6320,0,0,0,4172,0,248,0,0,0,153,34,2090,0,0,249
2096,01/05/2024,Y02147,London,URGENT CARE CENTRE (QMS),0,0,8154,0,0,612,0,0,352,0,0,6,0,0,0,0,0,0
2097,01/05/2024,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11636,0,0,15,0,0,2328,0,0,0,0,0,207,18,1787,0,0,308
2098,01/05/2024,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,3114,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2099,01/03/2025,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13687,2482,15017,0,0,0,6204,385,151,0,0,0,695,928,8016,0,0,415
2100,01/05/2024,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6043,0,7063,0,0,0,3077,0,89,0,0,0,366,13,2836,0,0,194
2101,01/05/2024,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,18941,0,8925,0,0,0,8118,0,310,0,0,0,1125,929,4017,0,0,551
2102,01/11/2024,RAP,London,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8411,433,6738,68,0,65,4967,0,713,31,0,7,231,874,1450,0,170,64
2103,01/11/2024,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,17661,0,8788,0,0,0,6401,0,211,0,0,0,1076,718,3813,0,0,527
2104,01/04/2024,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2105,01/04/2024,AD913,London,BECKENHAM BEACON UCC,0,0,3694,0,0,104,0,0,17,0,0,0,0,0,0,0,0,0
2106,01/11/2024,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19742,0,6519,561,0,0,6684,0,218,0,0,0,1324,52,2894,0,0,354
2107,01/04/2024,Y03218,London,THE PINN UNREGISTERED WIC,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,01/04/2024,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12195,0,0,545,0,0,4209,0,0,0,0,0,419,144,1364,0,0,276
2109,01/04/2024,Y02147,London,URGENT CARE CENTRE (QMS),0,0,7556,0,0,592,0,0,304,0,0,3,0,0,0,0,0,0
2110,01/11/2024,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6270,0,7004,0,0,0,3743,0,222,0,0,0,464,14,1902,0,0,134
2111,01/04/2024,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2758,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
2112,01/04/2024,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2858,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
2113,01/11/2024,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15478,0,8859,79,0,1114,6876,0,420,25,0,0,1662,776,3897,0,0,274
2114,01/11/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,13200,0,5254,1,0,0,5194,0,0,0,0,0,464,503,1417,0,0,114
2115,01/11/2024,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13817,2346,13830,0,0,0,6410,339,145,0,0,0,728,709,8036,0,0,377
2116,01/04/2024,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10569,0,0,27,0,0,1770,0,0,0,0,0,158,17,1702,0,0,321
2117,01/11/2024,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12011,0,0,489,0,0,190,0,0,10,0,0,0,0,0,0
2118,01/11/2024,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5659,0,0,0,0,0,92,0,0,0,0,0,0,0,2,0,218
2119,01/05/2024,RAP,London,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8269,563,8180,86,1,111,4924,3,1239,42,0,10,235,884,1590,0,0,147
2120,01/05/2024,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,14039,0,12558,27,0,0,7326,0,2153,9,0,0,1149,602,3997,0,0,1474
2121,01/04/2024,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10114,0,0,647,0,0,247,0,0,9,0,0,0,0,0,0
2122,01/05/2024,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16286,0,9357,93,0,1319,6961,0,964,23,0,53,1714,840,2513,0,0,496
2123,01/11/2024,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2124,01/04/2024,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6050,0,0,0,0,0,110,0,0,0,0,0,0,0,6,0,184
2125,01/05/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,13703,0,5400,7,0,0,5027,0,0,4,0,0,426,607,1430,0,0,105
2126,01/04/2024,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15174,0,8660,75,0,1253,6963,0,774,15,0,96,1435,943,3592,0,0,509
2127,01/11/2024,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10909,0,0,6,0,0,2475,0,0,0,0,0,260,36,1823,0,0,318
2128,01/11/2024,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13190,0,0,429,0,0,4164,0,0,0,0,0,436,208,1359,0,0,261
2129,01/11/2024,RAX,London,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7341,0,8383,0,0,0,3754,0,362,0,0,0,254,451,2363,0,194,295
2130,01/11/2024,Y02147,London,URGENT CARE CENTRE (QMS),0,0,7837,0,0,607,0,0,252,0,0,7,0,0,0,0,0,0
2131,01/11/2024,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2882,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2132,01/11/2024,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2902,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2133,01/11/2024,Y03218,London,THE PINN UNREGISTERED WIC,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,01/03/2025,R1H,London,BARTS HEALTH NHS TRUST,25830,973,18069,0,0,0,11735,53,1279,0,0,0,1242,990,4556,0,46,1117
2135,01/12/2024,Y03218,London,THE PINN UNREGISTERED WIC,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,01/03/2025,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12768,0,0,581,0,0,404,0,0,12,0,0,0,0,0,0
2137,01/03/2025,RAT,London,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2006,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
2138,01/03/2025,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13584,0,0,364,0,0,3789,0,0,0,0,0,385,80,1443,0,0,276
2139,01/03/2025,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,13255,0,5119,0,0,0,3289,0,0,0,0,0,304,701,1214,0,0,118
2140,01/08/2024,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2493,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2141,01/08/2024,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2641,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2142,01/08/2024,Y02147,London,URGENT CARE CENTRE (QMS),0,0,7179,0,0,491,0,0,55,0,0,1,0,0,0,0,0,0
2143,01/03/2025,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15710,0,9620,60,0,1100,6788,0,563,15,0,0,1441,926,3585,0,0,366
2144,01/03/2025,RAX,London,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7332,0,8910,0,0,0,3271,0,273,0,0,0,273,406,2435,0,278,322
2145,01/03/2025,K6K0R,London,HAROLD WOOD POLYCLINIC UTC,0,0,2364,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2146,01/03/2025,G0Q0L,London,BARKING HOSPITAL UTC,0,0,2910,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2147,01/03/2025,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11231,0,0,0,0,0,1927,0,0,0,0,0,206,22,1842,0,0,349
2148,01/08/2024,Y03218,London,THE PINN UNREGISTERED WIC,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,01/08/2024,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2150,01/03/2025,Y02147,London,URGENT CARE CENTRE (QMS),0,0,8224,0,0,419,0,0,184,0,0,0,0,0,0,0,0,0
2151,01/06/2024,RJ1,London,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10382,739,6688,0,0,0,4003,0,264,0,0,0,96,72,2114,0,0,194
2152,01/06/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,13337,0,4958,1,0,0,4748,0,0,0,0,0,404,649,1335,0,0,116
2153,01/08/2024,RQX,London,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10373,0,0,3,0,0,1335,0,0,0,0,0,167,16,1742,0,0,316
2154,01/08/2024,RRV,London,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12262,0,0,247,0,0,2915,0,0,0,0,0,220,50,1429,0,0,255
2155,01/06/2024,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,17990,0,8392,0,0,0,6667,0,188,0,0,0,1040,560,3834,0,0,567
2156,01/06/2024,RYX,London,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11180,0,0,391,0,0,261,0,0,29,0,0,0,0,0,0
2157,01/06/2024,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11286,305,1565,350,0,21,2902,0,51,38,0,1,241,668,1848,1,0,134
2158,01/06/2024,RYJ,London,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11912,3960,7425,0,0,385,4742,112,357,0,0,0,614,109,3927,1,0,1079
2159,01/06/2024,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19566,0,6243,855,0,0,5077,0,116,0,0,0,827,63,2657,0,0,342
2160,01/06/2024,RKE,London,WHITTINGTON HEALTH NHS TRUST,9125,0,0,0,0,0,2598,0,0,0,0,0,208,339,1043,0,0,46
2161,01/06/2024,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,13920,0,11086,29,0,0,6851,0,1360,6,0,0,1025,465,3874,0,0,1325
2162,01/08/2024,RJ6,London,CROYDON HEALTH SERVICES NHS TRUST,12064,0,4545,0,0,0,3900,0,0,0,0,0,465,485,1384,0,0,118
2163,01/03/2025,RAN,London,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2164,01/03/2025,RP6,London,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5789,0,0,0,0,0,92,0,0,0,0,0,0,0,6,0,202
2165,01/03/2025,Y03218,London,THE PINN UNREGISTERED WIC,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,01/03/2025,RAL,London,ROYAL FREE LONDON NHS FOUNDATION TRUST,25381,537,16637,186,4,231,9755,6,942,97,0,30,1202,1838,4698,0,51,779
2167,01/03/2025,AD913,London,BECKENHAM BEACON UCC,0,0,3752,0,0,337,0,0,11,0,0,0,0,0,0,0,0,0
2168,01/04/2024,RVR,London,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10936,323,1477,371,1,33,2995,0,70,40,0,0,263,651,1833,3,0,112
2169,01/04/2024,RKE,London,WHITTINGTON HEALTH NHS TRUST,8958,0,0,0,0,0,2515,0,0,0,0,0,196,428,1004,0,0,44
2170,01/03/2025,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14125,0,15651,0,0,0,6324,0,194,0,0,0,634,367,6751,0,0,336
2171,01/04/2024,RAS,London,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5629,0,6741,0,0,0,2550,0,41,0,0,0,302,16,2720,0,0,191
2172,01/04/2024,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,13071,0,11391,36,0,0,7203,0,1446,5,0,0,1091,733,3639,0,0,1341
